-2.70,224.86,7.02
-2.70,224.86,7.02
6.30,224.86,-17.25
6.30,224.86,-17.25
17.40,277.33,-47.90
17.40,277.33,-47.90
27.30,247.35,-75.89
27.30,247.35,-75.89
35.10,194.88,-90.00
35.10,194.88,-90.00
42.90,194.88,-90.00
49.20,157.40,-90.00
49.20,157.40,-90.00
53.70,112.43,-90.00
53.70,112.43,-90.00
57.60,97.44,-90.00
57.60,97.44,-90.00
60.30,67.46,-90.00
60.30,67.46,-90.00
63.00,67.46,-90.00
63.00,67.46,-90.00
63.90,22.49,-90.00
63.90,22.49,-90.00
62.70,-29.98,-90.00
62.70,-29.98,-90.00
60.60,-52.47,-90.00
57.30,-82.45,-90.00
57.30,-82.45,-90.00
52.50,-119.93,-90.00
52.50,-119.93,-90.00
45.90,-164.90,-90.00
45.90,-164.90,-90.00
38.10,-194.88,-90.00
38.10,-194.88,-90.00
29.70,-209.87,-82.77
20.70,-224.86,-57.16
20.70,-224.86,-57.16
11.40,-232.36,-31.23
11.40,-232.36,-31.23
2.10,-232.36,-5.86
2.10,-232.36,-5.86
-8.70,-269.84,22.91
-8.70,-269.84,22.91
-19.80,-277.33,51.68
-29.70,-247.35,76.67
-29.70,-247.35,76.67
-37.50,-194.88,85.00
-37.50,-194.88,85.00
-44.10,-164.90,85.00
-44.10,-164.90,85.00
-49.50,-134.92,85.00
-53.40,-97.44,85.00
-53.40,-97.44,85.00
-56.40,-74.95,85.00
-56.40,-74.95,85.00
-58.80,-59.96,85.00
-58.80,-59.96,85.00
-59.70,-22.49,85.00
-59.70,-22.49,85.00
-59.10,14.99,85.00
-59.10,14.99,85.00
-57.00,52.47,85.00
-53.70,82.45,85.00
-53.70,82.45,85.00
-48.60,127.42,85.00
-48.60,127.42,85.00
-42.90,142.41,85.00
-42.90,142.41,85.00
-35.70,179.89,85.00
-35.70,179.89,85.00
-27.90,194.88,72.17
-27.90,194.88,72.17
-18.90,224.86,49.38
-18.90,224.86,49.38
-9.00,247.35,23.70
0.00,224.86,-0.21
0.00,224.86,-0.21
9.30,232.36,-25.46
9.30,232.36,-25.46
19.50,254.85,-53.79
19.50,254.85,-53.79
30.30,269.84,-84.50
30.30,269.84,-84.50
39.30,224.86,-90.00
39.30,224.86,-90.00
46.50,179.89,-90.00
